order_id,customer_id,order_date,status
2681,52,2024-04-08,Returned
2682,1362,2024-09-03,Completed
2683,1195,2024-02-14,Completed
2684,4020,2024-09-29,Completed
2685,3139,2024-01-05,Returned
2686,1649,2024-01-11,Cancelled
2687,672,2024-12-13,Completed
2688,778,2024-02-08,Completed
2689,4928,2024-02-11,Completed
2690,2280,2024-07-21,Returned
2691,3023,2024-04-03,Completed
2692,1861,2024-01-05,Completed
2693,3140,2024-02-21,Completed
2694,1075,2024-05-29,Completed
2695,1717,2024-07-23,Returned
2696,1284,2024-10-26,Completed
2697,4687,2024-07-05,Returned
2698,1987,2024-06-01,Completed
2699,2634,2024-04-25,Completed
2700,1002,2024-05-28,Completed
2701,1047,2024-08-07,Completed
2702,2177,2024-07-10,Completed
2703,2339,2024-08-20,Returned
2704,1856,2024-11-19,Completed
2705,501,2024-08-08,Returned
2706,2234,2024-02-16,Completed
2707,4575,2024-05-06,Completed
2708,2540,2024-10-17,Completed
2709,4609,2024-08-02,Returned
2710,3715,2024-01-07,Completed
2711,2333,2024-07-02,Completed
2712,601,2024-04-25,Completed
2713,4285,2024-02-21,Completed
2714,989,2024-02-15,Completed
2715,1882,2024-01-23,Completed
2716,4484,2024-05-10,Completed
2717,1755,2024-05-06,Completed
2718,2465,2024-09-21,Completed
2719,2224,2024-11-04,Returned
2720,4483,2024-07-14,Completed
2721,1495,2024-02-17,Completed
2722,853,2024-03-22,Completed
2723,452,2024-04-18,Returned
2724,2325,2024-09-19,Completed
2725,1759,2024-12-20,Completed
2726,4309,2024-01-31,Cancelled
2727,3354,2024-12-23,Cancelled
2728,4137,2024-02-25,Returned
2729,4696,2024-12-20,Cancelled
2730,3339,2024-07-07,Returned
2731,2589,2024-01-05,Completed
2732,1783,2024-10-12,Completed
2733,3521,2024-10-04,Cancelled
2734,1780,2024-05-24,Returned
2735,3133,2024-07-14,Completed
2736,3574,2024-01-27,Completed
2737,3219,2024-05-06,Completed
2738,3758,2024-05-14,Cancelled
2739,4017,2024-01-23,Completed
2740,2838,2024-11-26,Completed
2741,2382,2024-04-26,Completed
2742,4240,2024-01-08,Cancelled
2743,3937,2024-04-10,Completed
2744,4429,2024-09-17,Completed
2745,1420,2024-07-17,Completed
2746,4151,2024-03-26,Completed
2747,1331,2024-08-15,Completed
2748,2918,2024-06-27,Completed
2749,1447,2024-08-27,Completed
2750,1441,2024-01-12,Completed
2751,3745,2024-10-29,Completed
2752,2845,2024-08-21,Completed
2753,4176,2024-07-01,Cancelled
2754,865,2024-10-08,Completed
2755,472,2024-12-23,Completed
2756,1503,2024-07-08,Completed
2757,4685,2024-11-21,Completed
2758,1411,2024-08-02,Completed
2759,3771,2024-09-14,Completed
2760,1906,2024-01-26,Completed
2761,4660,2024-09-26,Completed
2762,4002,2024-03-22,Completed
2763,3505,2024-12-23,Cancelled
2764,3484,2024-07-03,Completed
2765,4563,2024-10-14,Completed
2766,599,2024-03-02,Completed
2767,992,2024-01-30,Completed
2768,1933,2024-01-31,Completed
2769,2785,2024-10-19,Completed
2770,3042,2024-06-21,Cancelled
2771,67,2024-04-11,Completed
2772,3399,2024-05-07,Completed
2773,2751,2024-03-26,Completed
2774,470,2024-11-10,Completed
2775,1725,2024-01-28,Completed
2776,3986,2024-05-01,Completed
2777,1632,2024-09-07,Completed
2778,775,2024-03-01,Returned
2779,3013,2024-06-19,Completed
2780,2504,2024-09-28,Completed
2781,1487,2024-11-20,Completed
2782,4020,2024-10-26,Completed
2783,4228,2024-04-22,Completed
2784,930,2024-07-12,Cancelled
2785,3013,2024-01-19,Completed
2786,1506,2024-12-05,Completed
2787,4730,2024-04-02,Completed
2788,2945,2024-08-04,Completed
2789,2820,2024-06-27,Completed
2790,1185,2024-07-09,Completed
2791,289,2024-06-11,Completed
2792,1812,2024-04-09,Completed
2793,528,2024-07-05,Completed
2794,917,2024-10-21,Cancelled
2795,1709,2024-03-07,Completed
2796,3575,2024-03-13,Returned
2797,3320,2024-08-19,Completed
2798,1407,2024-07-07,Completed
2799,1242,2024-02-19,Completed
2800,3134,2024-11-04,Returned
2801,799,2024-10-28,Returned
2802,1524,2024-11-03,Completed
2803,4108,2024-05-03,Returned
2804,4929,2024-06-05,Completed
2805,2889,2024-09-17,Completed
2806,2691,2024-07-13,Completed
2807,4092,2024-11-25,Completed
2808,1242,2024-12-16,Completed
2809,691,2024-11-26,Completed
2810,528,2024-09-12,Completed
2811,1496,2024-07-18,Completed
2812,3826,2024-03-08,Completed
2813,2894,2024-03-20,Completed
2814,893,2024-08-20,Completed
2815,387,2024-07-04,Completed
2816,1250,2024-04-14,Cancelled
2817,2529,2024-11-20,Returned
2818,4504,2024-05-21,Completed
2819,3529,2024-09-28,Completed
2820,898,2024-12-08,Completed
2821,711,2024-05-03,Completed
2822,3696,2024-08-10,Completed
2823,2687,2024-06-22,Cancelled
2824,4513,2024-07-09,Cancelled
2825,416,2024-05-19,Returned
2826,1472,2024-10-23,Completed
2827,4181,2024-04-28,Completed
2828,4263,2024-10-01,Completed
2829,2432,2024-03-16,Completed
2830,2516,2024-04-18,Completed
2831,1096,2024-04-28,Completed
2832,810,2024-09-14,Completed
2833,3045,2024-01-20,Completed
2834,993,2024-04-28,Completed
2835,1282,2024-12-16,Completed
2836,4371,2024-05-16,Completed
2837,1774,2024-10-03,Completed
2838,3562,2024-09-11,Completed
2839,3817,2024-09-20,Completed
2840,1757,2024-06-15,Completed
2841,2374,2024-06-13,Completed
2842,2577,2024-01-29,Cancelled
2843,892,2024-02-04,Completed
2844,4185,2024-08-24,Cancelled
2845,708,2024-10-20,Completed
2846,2398,2024-03-30,Completed
2847,4483,2024-07-21,Completed
2848,2135,2024-08-15,Completed
2849,2355,2024-03-08,Completed
2850,4536,2024-05-10,Completed
2851,977,2024-12-30,Returned
2852,735,2024-04-20,Completed
2853,2469,2024-01-12,Completed
2854,2541,2024-10-14,Completed
2855,633,2024-06-23,Completed
2856,4269,2024-11-14,Completed
2857,4100,2024-06-02,Completed
2858,2902,2024-02-12,Completed
2859,1664,2024-12-28,Completed
2860,2016,2024-07-23,Cancelled
2861,3182,2024-06-20,Completed
2862,4064,2024-10-20,Completed
2863,2631,2024-10-11,Completed
2864,3873,2024-11-06,Completed
2865,1055,2024-02-21,Cancelled
2866,381,2024-04-24,Completed
2867,3083,2024-01-19,Returned
2868,2392,2024-02-04,Completed
2869,1593,2024-02-17,Completed
2870,4262,2024-08-20,Completed
2871,2748,2024-08-06,Cancelled
2872,2390,2024-04-19,Returned
2873,3554,2024-09-10,Completed
2874,3028,2024-07-06,Completed
2875,1208,2024-01-31,Completed
2876,3854,2024-09-15,Completed
2877,545,2024-06-11,Completed
2878,3082,2024-12-09,Completed
2879,3664,2024-11-03,Completed
2880,2240,2024-03-11,Completed
2881,2368,2024-11-02,Returned
2882,3774,2024-02-25,Cancelled
2883,2628,2024-04-08,Completed
2884,3932,2024-01-21,Returned
2885,2475,2024-04-17,Completed
2886,3131,2024-02-22,Cancelled
2887,3508,2024-01-06,Completed
2888,97,2024-08-18,Completed
2889,3859,2024-03-22,Completed
2890,2709,2024-08-04,Cancelled
2891,3337,2024-11-30,Returned
2892,457,2024-02-16,Completed
2893,4369,2024-12-17,Completed
2894,2988,2024-12-27,Completed
2895,4089,2024-08-28,Returned
2896,3885,2024-06-26,Completed
2897,1032,2024-03-22,Completed
2898,208,2024-10-13,Completed
2899,1938,2024-07-10,Completed
2900,1147,2024-05-22,Completed
2901,4300,2024-11-09,Cancelled
2902,2565,2024-10-05,Completed
2903,443,2024-02-10,Completed
2904,4785,2024-09-27,Cancelled
2905,833,2024-03-27,Completed
2906,1462,2024-01-03,Completed
2907,3517,2024-07-29,Completed
2908,1160,2024-01-01,Completed
2909,387,2024-03-15,Completed
2910,2042,2024-08-18,Returned
2911,2554,2024-03-16,Completed
2912,1719,2024-09-16,Completed
2913,4776,2024-01-25,Completed
2914,4051,2024-07-18,Completed
2915,3410,2024-04-03,Completed
2916,690,2024-12-17,Completed
2917,1170,2024-04-17,Returned
2918,4989,2024-12-20,Completed
2919,953,2024-04-04,Completed
2920,4880,2024-12-21,Completed
2921,4591,2024-03-31,Completed
2922,3497,2024-02-13,Completed
2923,3918,2024-01-23,Completed
2924,4843,2024-07-08,Cancelled
2925,2485,2024-01-23,Completed
2926,1855,2024-08-21,Completed
2927,3440,2024-07-04,Returned
2928,3232,2024-11-06,Completed
2929,2598,2024-11-28,Completed
2930,3984,2024-03-03,Completed
2931,2192,2024-04-12,Cancelled
2932,2636,2024-11-11,Cancelled
2933,657,2024-07-07,Completed
2934,3813,2024-12-01,Completed
2935,3341,2024-07-07,Completed
2936,3912,2024-12-16,Completed
2937,1797,2024-03-09,Completed
2938,4364,2024-04-23,Completed
2939,1763,2024-04-13,Returned
2940,4473,2024-04-17,Completed
2941,3286,2024-12-10,Completed
2942,1586,2024-01-21,Returned
2943,3564,2024-09-22,Completed
2944,2441,2024-12-08,Completed
2945,4585,2024-07-27,Cancelled
2946,4818,2024-06-18,Completed
2947,3101,2024-07-12,Completed
2948,3245,2024-12-12,Completed
2949,1041,2024-05-02,Completed
2950,3128,2024-06-25,Completed
2951,2274,2024-01-04,Completed
2952,3630,2024-07-06,Completed
2953,2115,2024-12-11,Completed
2954,1678,2024-12-17,Completed
2955,3095,2024-01-29,Completed
2956,999,2024-03-26,Completed
2957,2285,2024-02-16,Completed
2958,1590,2024-03-17,Completed
2959,1162,2024-12-08,Cancelled
2960,2521,2024-07-09,Completed
2961,3856,2024-01-31,Completed
2962,4649,2024-11-02,Completed
2963,695,2024-06-17,Completed
2964,4413,2024-02-05,Completed
2965,4864,2024-09-01,Completed
2966,3799,2024-12-16,Completed
2967,3684,2024-07-06,Completed
2968,1972,2024-01-15,Completed
2969,1504,2024-11-29,Completed
2970,3250,2024-08-03,Completed
2971,4219,2024-06-06,Cancelled
2972,3243,2024-06-03,Completed
2973,1869,2024-08-28,Completed
2974,1672,2024-10-22,Completed
2975,1083,2024-02-14,Completed
2976,1729,2024-06-23,Completed
2977,3852,2024-12-11,Completed
2978,2143,2024-02-25,Completed
2979,1149,2024-02-23,Completed
2980,254,2024-12-06,Completed
2981,4103,2024-09-21,Completed
2982,3543,2024-08-26,Cancelled
2983,2776,2024-11-16,Completed
2984,4638,2024-04-17,Completed
2985,3334,2024-07-16,Completed
2986,4185,2024-08-01,Completed
2987,3280,2024-09-02,Completed
2988,4309,2024-02-07,Completed
2989,2882,2024-06-21,Completed
2990,266,2024-04-14,Completed
2991,2341,2024-02-09,Completed
2992,3149,2024-05-09,Completed
2993,3360,2024-06-29,Completed
2994,1005,2024-07-12,Completed
2995,2095,2024-11-26,Cancelled
2996,4718,2024-10-15,Completed
2997,3272,2024-12-06,Completed
2998,4523,2024-02-28,Completed
2999,210,2024-12-16,Returned
3000,888,2024-01-26,Cancelled
3001,154,2024-04-12,Completed
3002,3594,2024-01-21,Completed
3003,415,2024-03-20,Completed
3004,3425,2024-11-22,Completed
3005,1285,2024-07-17,Completed
3006,3149,2024-11-17,Completed
3007,769,2024-02-06,Completed
3008,983,2024-01-14,Completed
3009,3203,2024-08-08,Completed
3010,4675,2024-12-29,Completed
3011,3527,2024-06-14,Cancelled
3012,2788,2024-06-21,Completed
3013,2211,2024-05-29,Completed
3014,1039,2024-06-20,Completed
3015,3933,2024-03-21,Returned
3016,542,2024-12-01,Completed
3017,359,2024-08-12,Completed
3018,850,2024-12-24,Completed
3019,4523,2024-02-04,Completed
3020,2545,2024-12-23,Completed
3021,4582,2024-07-06,Completed
3022,1832,2024-08-11,Completed
3023,1473,2024-05-10,Completed
3024,1437,2024-12-16,Completed
3025,330,2024-11-06,Returned
3026,4355,2024-01-09,Completed
3027,4239,2024-03-09,Completed
3028,4009,2024-01-28,Cancelled
3029,4723,2024-08-21,Completed
3030,1389,2024-01-31,Returned
3031,4186,2024-11-10,Returned
3032,720,2024-08-19,Completed
3033,3236,2024-12-03,Completed
3034,4577,2024-02-23,Completed
3035,2132,2024-06-23,Completed
3036,1101,2024-10-24,Completed
3037,673,2024-10-05,Completed
3038,517,2024-12-30,Completed
3039,2533,2024-03-26,Completed
3040,3671,2024-03-05,Completed
3041,782,2024-03-29,Completed
3042,3524,2024-02-23,Completed
3043,3559,2024-04-27,Completed
3044,2387,2024-12-26,Returned
3045,4783,2024-08-16,Completed
3046,1590,2024-09-23,Completed
3047,4996,2024-11-14,Completed
3048,1502,2024-01-22,Cancelled
3049,3795,2024-09-03,Completed
3050,4319,2024-11-09,Cancelled
3051,3081,2024-01-20,Completed
3052,1077,2024-07-02,Completed
3053,1101,2024-12-14,Completed
3054,503,2024-02-19,Completed
3055,1340,2024-03-30,Completed
3056,3886,2024-04-13,Completed
3057,624,2024-07-12,Cancelled
3058,1887,2024-03-14,Completed
3059,3351,2024-09-25,Returned
3060,1051,2024-01-15,Completed
3061,3773,2024-11-24,Completed
3062,3917,2024-10-09,Completed
3063,4019,2024-07-16,Completed
3064,1330,2024-12-09,Returned
3065,4115,2024-07-13,Completed
3066,3368,2024-02-05,Completed
3067,3952,2024-07-23,Completed
3068,2498,2024-11-03,Completed
3069,1574,2024-05-18,Completed
3070,2635,2024-09-20,Completed
3071,2769,2024-02-26,Completed
3072,1212,2024-04-19,Completed
3073,776,2024-06-22,Completed
3074,1161,2024-07-24,Completed
3075,2384,2024-08-12,Completed
3076,2655,2024-03-04,Completed
3077,3541,2024-09-08,Cancelled
3078,4698,2024-09-23,Cancelled
3079,4636,2024-12-17,Completed
3080,1096,2024-11-27,Completed
3081,24,2024-11-15,Completed
3082,4720,2024-12-22,Completed
3083,3557,2024-04-02,Completed
3084,1080,2024-07-01,Completed
3085,4319,2024-10-26,Returned
3086,179,2024-08-01,Completed
3087,2848,2024-05-21,Completed
3088,1961,2024-03-23,Completed
3089,1474,2024-04-08,Cancelled
3090,4889,2024-10-07,Completed
3091,4980,2024-04-11,Completed
3092,1213,2024-11-24,Cancelled
3093,810,2024-03-11,Completed
3094,420,2024-12-03,Completed
3095,3660,2024-09-22,Completed
3096,3817,2024-05-09,Completed
3097,1279,2024-02-29,Completed
3098,2524,2024-10-27,Returned
3099,1441,2024-04-28,Completed
3100,1341,2024-09-19,Completed
3101,2222,2024-11-23,Completed
3102,2393,2024-01-21,Completed
3103,1362,2024-04-06,Completed
3104,592,2024-10-29,Cancelled
3105,527,2024-01-01,Cancelled
3106,2504,2024-07-21,Completed
3107,1293,2024-05-07,Completed
3108,1655,2024-12-15,Completed
3109,4907,2024-05-11,Cancelled
3110,188,2024-02-03,Completed
3111,2759,2024-03-27,Completed
3112,529,2024-02-01,Returned
3113,434,2024-09-15,Completed
3114,3513,2024-11-19,Completed
3115,1805,2024-11-08,Completed
3116,303,2024-02-02,Completed
3117,4183,2024-10-12,Completed
3118,438,2024-11-21,Completed
3119,2589,2024-02-18,Completed
3120,833,2024-10-12,Completed
3121,797,2024-03-22,Completed
3122,560,2024-05-23,Returned
3123,3589,2024-10-06,Completed
3124,762,2024-04-01,Completed
3125,3575,2024-08-11,Completed
3126,3786,2024-08-04,Completed
3127,2515,2024-06-04,Completed
3128,685,2024-10-03,Completed
3129,4234,2024-01-08,Cancelled
3130,578,2024-02-05,Completed
3131,4806,2024-05-03,Completed
3132,228,2024-01-09,Returned
3133,2329,2024-02-09,Completed
3134,2732,2024-06-27,Completed
3135,828,2024-05-08,Completed
3136,431,2024-03-08,Completed
3137,1064,2024-06-02,Cancelled
3138,1710,2024-01-03,Completed
3139,1235,2024-12-29,Completed
3140,302,2024-09-21,Cancelled
3141,1421,2024-01-04,Completed
3142,4629,2024-09-18,Completed
3143,769,2024-11-24,Completed
3144,1405,2024-10-08,Cancelled
3145,444,2024-03-25,Completed
3146,3105,2024-12-07,Completed
3147,4356,2024-02-04,Completed
3148,3306,2024-04-23,Cancelled
3149,1539,2024-02-28,Returned
3150,3931,2024-02-07,Completed
3151,1332,2024-02-02,Returned
3152,70,2024-07-21,Returned
3153,3436,2024-07-20,Completed
3154,481,2024-04-09,Completed
3155,4095,2024-10-27,Completed
3156,3497,2024-10-30,Completed
3157,2794,2024-04-27,Completed
3158,2893,2024-08-30,Completed
3159,1199,2024-01-29,Completed
3160,2373,2024-08-14,Completed
3161,1893,2024-12-05,Returned
3162,1884,2024-07-31,Completed
3163,798,2024-07-05,Completed
3164,18,2024-04-22,Returned
3165,44,2024-10-25,Completed
3166,155,2024-06-09,Cancelled
3167,4963,2024-01-19,Completed
3168,3449,2024-09-20,Completed
3169,4839,2024-06-07,Completed
3170,4081,2024-01-11,Completed
3171,1426,2024-01-08,Completed
3172,4321,2024-06-01,Completed
3173,4313,2024-04-22,Completed
3174,3640,2024-05-27,Completed
3175,4127,2024-02-07,Completed
3176,1893,2024-05-14,Completed
3177,898,2024-08-22,Completed
3178,3425,2024-09-11,Cancelled
3179,4541,2024-03-14,Completed
3180,1259,2024-11-23,Completed
3181,2016,2024-12-27,Completed
3182,4834,2024-10-02,Completed
3183,1703,2024-07-27,Cancelled
3184,874,2024-09-23,Cancelled
3185,566,2024-05-23,Completed
3186,2019,2024-02-11,Completed
3187,1886,2024-08-11,Completed
3188,2124,2024-12-11,Completed
3189,4643,2024-02-21,Completed
3190,2315,2024-11-03,Completed
3191,4413,2024-05-16,Completed
3192,3884,2024-07-13,Completed
3193,3193,2024-04-04,Completed
3194,1860,2024-09-14,Completed
3195,25,2024-01-25,Returned
3196,3504,2024-08-19,Completed
3197,4256,2024-11-27,Cancelled
3198,1138,2024-04-03,Completed
3199,4996,2024-12-15,Completed
3200,1190,2024-08-08,Cancelled
3201,4799,2024-10-23,Completed
3202,4097,2024-07-21,Completed
3203,3158,2024-12-08,Completed
3204,2368,2024-03-21,Returned
3205,4478,2024-07-23,Completed
3206,1742,2024-03-17,Completed
3207,3689,2024-02-07,Completed
3208,3747,2024-07-13,Completed
3209,898,2024-02-11,Completed
3210,4024,2024-06-30,Completed
3211,717,2024-09-01,Completed
3212,3968,2024-07-13,Returned
3213,4022,2024-03-18,Completed
3214,3216,2024-11-15,Returned
3215,391,2024-05-04,Completed
3216,3885,2024-05-20,Completed
3217,1700,2024-01-27,Completed
3218,3038,2024-11-10,Completed
3219,233,2024-11-16,Returned
3220,1927,2024-10-07,Completed
3221,3132,2024-10-19,Completed
3222,3307,2024-08-29,Completed
3223,2725,2024-08-23,Completed
3224,4802,2024-07-21,Completed
3225,234,2024-11-22,Completed
3226,1392,2024-05-21,Completed
3227,2893,2024-04-03,Completed
3228,1256,2024-05-31,Completed
3229,2539,2024-09-09,Completed
3230,3691,2024-03-07,Completed
3231,890,2024-06-24,Completed
3232,4688,2024-04-12,Returned
3233,746,2024-03-31,Completed
3234,1720,2024-07-11,Completed
3235,428,2024-06-14,Completed
3236,732,2024-03-30,Completed
3237,800,2024-11-21,Completed
3238,4298,2024-11-10,Completed
3239,836,2024-09-24,Completed
3240,135,2024-02-20,Completed
3241,2539,2024-06-14,Completed
3242,3719,2024-06-22,Completed
3243,41,2024-08-14,Completed
3244,3368,2024-09-22,Completed
3245,2416,2024-01-09,Completed
3246,2041,2024-03-27,Completed
3247,4340,2024-04-03,Completed
3248,2950,2024-02-21,Completed
3249,4262,2024-06-27,Completed
3250,3467,2024-10-04,Returned
3251,3089,2024-08-26,Completed
3252,4824,2024-03-13,Completed
3253,1116,2024-12-04,Completed
3254,4579,2024-03-12,Completed
3255,2591,2024-03-08,Completed
3256,3574,2024-01-05,Completed
3257,2979,2024-12-04,Completed
3258,2448,2024-08-25,Completed
3259,1231,2024-04-30,Completed
3260,2667,2024-07-29,Completed
3261,4976,2024-09-18,Cancelled
3262,4926,2024-11-20,Returned
3263,4855,2024-02-27,Cancelled
3264,4259,2024-02-12,Completed
3265,2595,2024-07-15,Returned
3266,3431,2024-03-12,Returned
3267,2918,2024-03-31,Cancelled
3268,2953,2024-02-06,Completed
3269,1996,2024-11-09,Completed
3270,3892,2024-08-24,Completed
3271,307,2024-10-19,Completed
3272,1363,2024-06-02,Completed
3273,2103,2024-06-18,Cancelled
3274,3031,2024-09-28,Completed
3275,333,2024-04-19,Completed
3276,2753,2024-05-30,Cancelled
3277,243,2024-05-10,Completed
3278,1885,2024-09-24,Returned
3279,1433,2024-01-23,Completed
3280,2551,2024-05-18,Completed
3281,303,2024-11-03,Completed
3282,4331,2024-08-26,Completed
3283,3110,2024-07-10,Cancelled
3284,2187,2024-05-06,Returned
3285,4291,2024-01-29,Completed
3286,1551,2024-04-30,Completed
3287,1793,2024-07-16,Completed
3288,647,2024-06-22,Completed
3289,4657,2024-05-23,Completed
3290,713,2024-06-27,Completed
3291,4509,2024-12-22,Completed
3292,538,2024-01-11,Completed
3293,235,2024-05-18,Completed
3294,2397,2024-09-09,Completed
3295,1505,2024-12-10,Completed
3296,1375,2024-11-09,Completed
3297,4512,2024-01-19,Completed
3298,1910,2024-06-08,Completed
3299,916,2024-11-01,Completed
3300,3959,2024-05-01,Returned
3301,81,2024-03-12,Completed
3302,2084,2024-02-24,Completed
3303,2689,2024-06-17,Completed
3304,1691,2024-04-08,Completed
3305,757,2024-03-10,Completed
3306,2671,2024-05-28,Completed
3307,3752,2024-04-26,Completed
3308,3553,2024-01-26,Completed
3309,468,2024-09-04,Completed
3310,1495,2024-07-27,Completed
3311,1020,2024-08-14,Completed
3312,902,2024-04-23,Completed
3313,673,2024-07-12,Completed
3314,439,2024-11-16,Completed
3315,4223,2024-01-10,Completed
3316,2077,2024-04-04,Completed
3317,445,2024-04-30,Completed
3318,966,2024-05-05,Completed
3319,3791,2024-02-06,Completed
3320,464,2024-03-09,Completed
3321,2199,2024-10-23,Completed
3322,2288,2024-06-22,Completed
3323,3766,2024-02-14,Completed
3324,3177,2024-05-02,Completed
3325,4009,2024-01-27,Completed
3326,3505,2024-07-11,Completed
3327,913,2024-12-05,Cancelled
3328,497,2024-05-15,Returned
3329,1464,2024-07-13,Completed
3330,4254,2024-02-18,Completed
3331,4268,2024-04-05,Cancelled
3332,494,2024-04-30,Completed
3333,1427,2024-09-05,Completed
3334,1693,2024-08-04,Completed
3335,1794,2024-04-23,Completed
3336,2724,2024-01-14,Completed
3337,659,2024-03-02,Completed
3338,4762,2024-02-12,Completed
3339,4463,2024-08-27,Completed
3340,550,2024-04-05,Cancelled
3341,643,2024-01-27,Returned
3342,4351,2024-11-19,Completed
3343,208,2024-08-29,Completed
3344,2498,2024-08-27,Completed
3345,4191,2024-10-30,Completed
3346,1884,2024-03-07,Completed
3347,2887,2024-10-07,Completed
3348,478,2024-07-10,Cancelled
3349,762,2024-04-28,Returned
3350,190,2024-05-31,Completed
3351,756,2024-09-21,Returned
3352,1447,2024-08-18,Completed
3353,4932,2024-12-16,Completed
3354,1664,2024-09-05,Returned
3355,1836,2024-02-28,Completed
3356,4229,2024-01-17,Returned
3357,4151,2024-06-19,Completed
3358,4061,2024-12-16,Completed
3359,4606,2024-05-11,Completed
3360,4766,2024-12-22,Completed
3361,3613,2024-05-15,Completed
3362,1690,2024-02-11,Cancelled
3363,1317,2024-10-31,Completed
3364,4830,2024-01-06,Completed
3365,3187,2024-11-24,Completed
3366,4021,2024-06-18,Returned
3367,4355,2024-10-14,Completed
3368,1146,2024-12-03,Completed
3369,4395,2024-08-02,Returned
3370,561,2024-03-09,Cancelled
3371,1913,2024-01-27,Completed
3372,1865,2024-08-12,Completed
3373,297,2024-11-17,Completed
3374,2410,2024-08-21,Completed
3375,2637,2024-02-20,Cancelled
3376,1462,2024-05-28,Cancelled
3377,4293,2024-03-15,Completed
3378,2269,2024-11-01,Returned
3379,995,2024-04-01,Completed
3380,8,2024-03-08,Completed
3381,2592,2024-08-22,Completed
3382,2516,2024-12-27,Cancelled
3383,4416,2024-05-23,Completed
3384,1418,2024-03-16,Completed
3385,2317,2024-03-26,Cancelled
3386,3933,2024-08-14,Completed
3387,1288,2024-12-28,Completed
3388,2845,2024-02-25,Completed
3389,1119,2024-03-20,Completed
3390,553,2024-01-24,Completed
3391,661,2024-08-14,Cancelled
3392,716,2024-01-28,Completed
3393,3586,2024-04-30,Cancelled
3394,3762,2024-04-02,Completed
3395,2530,2024-12-06,Completed
3396,3971,2024-04-21,Returned
3397,3408,2024-12-10,Completed
3398,1459,2024-01-31,Completed
3399,3268,2024-05-22,Cancelled
3400,855,2024-10-24,Completed
3401,4761,2024-08-14,Completed
3402,3538,2024-12-23,Completed
3403,1898,2024-09-06,Completed
3404,273,2024-02-19,Returned
3405,4088,2024-08-01,Cancelled
3406,1273,2024-09-25,Completed
3407,4375,2024-10-14,Completed
3408,4020,2024-07-13,Completed
3409,816,2024-09-10,Completed
3410,4372,2024-03-19,Completed
3411,923,2024-08-31,Completed
3412,4738,2024-03-31,Completed
3413,4601,2024-01-06,Completed
3414,4868,2024-10-07,Cancelled
3415,1265,2024-05-29,Completed
3416,3725,2024-11-19,Completed
3417,2788,2024-10-08,Completed
3418,2723,2024-07-09,Returned
3419,4224,2024-09-30,Cancelled
3420,2551,2024-03-13,Cancelled
3421,2950,2024-11-13,Completed
3422,1674,2024-03-08,Completed
3423,4588,2024-10-30,Completed
3424,3093,2024-03-03,Completed
3425,2839,2024-05-13,Cancelled
3426,1667,2024-11-02,Completed
3427,4512,2024-09-24,Completed
3428,2196,2024-08-10,Completed
3429,1385,2024-05-05,Completed
3430,4404,2024-09-21,Cancelled
3431,3955,2024-01-07,Completed
3432,2900,2024-07-24,Completed
3433,61,2024-06-27,Completed
3434,3948,2024-07-01,Completed
3435,2291,2024-08-15,Completed
3436,473,2024-08-23,Completed
3437,959,2024-05-25,Completed
3438,533,2024-02-27,Cancelled
3439,494,2024-10-22,Completed
3440,82,2024-08-28,Completed
3441,4975,2024-12-10,Cancelled
3442,2971,2024-10-13,Completed
3443,12,2024-06-11,Completed
3444,4545,2024-01-26,Completed
3445,762,2024-04-15,Completed
3446,3186,2024-08-27,Cancelled
3447,26,2024-12-05,Completed
3448,1807,2024-11-27,Completed
3449,4158,2024-02-11,Completed
3450,4325,2024-05-12,Completed
3451,4703,2024-11-12,Completed
3452,3660,2024-02-13,Returned
3453,1526,2024-02-04,Returned
3454,761,2024-12-29,Completed
3455,595,2024-12-12,Completed
3456,1056,2024-01-01,Completed
3457,1855,2024-08-13,Completed
3458,3084,2024-10-25,Completed
3459,3917,2024-10-14,Completed
3460,3676,2024-08-23,Completed
3461,2049,2024-12-24,Completed
3462,1459,2024-02-02,Returned
3463,1220,2024-04-04,Completed
3464,4229,2024-07-23,Cancelled
3465,4182,2024-04-18,Completed
3466,1500,2024-11-17,Completed
3467,1831,2024-01-30,Completed
3468,3396,2024-09-22,Completed
3469,1204,2024-01-23,Completed
3470,4271,2024-04-06,Completed
3471,2811,2024-02-08,Completed
3472,3093,2024-06-21,Completed
3473,3045,2024-09-04,Completed
3474,4674,2024-06-10,Completed
3475,3515,2024-06-28,Completed
3476,1799,2024-04-12,Returned
3477,2576,2024-07-27,Completed
3478,145,2024-01-22,Completed
3479,4858,2024-01-05,Completed
3480,3927,2024-05-18,Completed
3481,1378,2024-08-01,Returned
3482,3147,2024-06-08,Completed
3483,1826,2024-05-18,Completed
3484,794,2024-05-24,Completed
3485,1602,2024-06-08,Completed
3486,4415,2024-03-23,Cancelled
3487,1111,2024-06-03,Returned
3488,4054,2024-10-14,Completed
3489,4794,2024-11-12,Returned
3490,3938,2024-10-07,Completed
3491,3964,2024-03-04,Completed
3492,4943,2024-07-10,Completed
3493,783,2024-06-04,Cancelled
3494,1117,2024-03-31,Completed
3495,1751,2024-05-21,Completed
3496,2577,2024-02-11,Completed
3497,4028,2024-09-05,Completed
3498,3337,2024-10-21,Returned
3499,4388,2024-09-14,Completed
3500,1488,2024-12-02,Completed
3501,3876,2024-01-01,Completed
3502,3632,2024-04-18,Completed
